"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","informationWithheld","verbatimEventDate","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http://unknown.org/captive","identificationID","lifeStage","occurrenceRemarks","identificationRemarks","sex"
"11","Rana draytonii Baird & Girard, 1852","-121.6874","36.40247","cdc,cdround","gbif","4029051507","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:50.125+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2023-01-26T23:03:15","28534","NORTH_AMERICA","California","2023"," 1","25","2023-01-25","2023-02-05T14:45:05.000+00:00","2023-02-20T17:05:50.125+00:00","https://www.inaturalist.org/observations/147422876","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Lauren Sullivan","Lauren Sullivan","WGS84","Amphibia","US","United States of America","Lauren Sullivan","147422876","laurenrae","Coordinate uncertainty increased to 28534m at the request of the observer","2023-01-25 14:18:27","Observations","4029051507","Monterey County, US-CA, US","https://www.inaturalist.org/observations/147422876","67016","147422876","iNaturalist","14:18:27-08:00","wild","329845827","Egg","Egg masses",NA,NA
"12","Rana draytonii Baird & Girard, 1852","-122.7139","38.32326","cdc,cdround","gbif","4029152902","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:13:56.524+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2023-01-28T05:11:59","28270","NORTH_AMERICA","California","2023"," 1","27","2023-01-27","2023-02-13T19:36:55.000+00:00","2023-02-20T17:13:56.524+00:00","https://www.inaturalist.org/observations/147503579","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","stubbie7","stubbie7","WGS84","Amphibia","US","United States of America","stubbie7","147503579","stubbie7","Coordinate uncertainty increased to 28270m to protect threatened taxon","2023-01-27 18:02:14-08:00","Observations","4029152902","California, US","https://www.inaturalist.org/observations/147503579","67016","147503579","iNaturalist","18:02:14-08:00","wild","330107557","Adult",NA,NA,NA
"13","Rana draytonii Baird & Girard, 1852","-122.6159","38.38872","cdc,cdround","gbif","4029194072","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:06:11.047+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2023-02-04T07:07:11","28270","NORTH_AMERICA","California","2023"," 2"," 3","2023-02-03","2023-02-07T15:56:09.000+00:00","2023-02-20T17:06:11.047+00:00","https://www.inaturalist.org/observations/148000434","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Christyne Davidian","Christyne Davidian","WGS84","Amphibia","US","United States of America","Christyne Davidian","148000434","christyne57","Coordinate uncertainty increased to 28270m to protect threatened taxon","2023-02-03 19:19:56","Observations","4029194072","California, US","https://www.inaturalist.org/observations/148000434","67016","148000434","iNaturalist","19:19:56-08:00","wild","331670194","Adult",NA,NA,NA
"14","Rana draytonii Baird & Girard, 1852","-121.0566","37.07607","cdc,cdround","gbif","4034789118","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:13:51.668+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2023-02-10T01:22:34","28447","NORTH_AMERICA","California","2023"," 2"," 7","2023-02-07","2023-02-11T01:25:10.000+00:00","2023-02-20T17:13:51.668+00:00","https://www.inaturalist.org/observations/148419706","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","taco_night","taco_night","WGS84","Amphibia","US","United States of America","taco_night","148419706","taco_night","Coordinate uncertainty increased to 28447m at the request of the observer","2023/02/07 8:26 PM","Observations","4034789118","California, US","https://www.inaturalist.org/observations/148419706","67016","148419706","iNaturalist","20:26:00-08:00","wild","332904484",NA,NA,NA,NA
"15","Rana draytonii Baird & Girard, 1852","-121.1160","37.08618","cdc,cdround","gbif","4034674078","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:13:55.111+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2023-02-10T01:22:34","28447","NORTH_AMERICA","California","2023"," 2"," 7","2023-02-07","2023-02-10T19:30:44.000+00:00","2023-02-20T17:13:55.111+00:00","https://www.inaturalist.org/observations/148419707","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","taco_night","taco_night","WGS84","Amphibia","US","United States of America","taco_night","148419707","taco_night","Coordinate uncertainty increased to 28447m at the request of the observer","2023/02/07 8:08 PM","Observations","4034674078","California, US","https://www.inaturalist.org/observations/148419707","67016","148419707","iNaturalist","20:08:00-08:00","wild","332904485",NA,NA,NA,NA
"16","Rana draytonii Baird & Girard, 1852","-115.6411","30.85420","cdc,cdround","gbif","4034695732","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:13:44.104+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2023-02-11T00:43:12","29304","NORTH_AMERICA","Baja California","2023"," 2","10","2023-02-10","2023-02-11T15:38:31.000+00:00","2023-02-20T17:13:44.104+00:00","https://www.inaturalist.org/observations/148484527","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Diego Maldonado","Diego Maldonado","WGS84","Amphibia","MX","Mexico","Diego Maldonado","148484527","el_maldo","Coordinate uncertainty increased to 29304m to protect threatened taxon","2023-02-10 09:50:28","Observations","4034695732","Ensenada, MX-BN, MX","https://www.inaturalist.org/observations/148484527","67016","148484527","iNaturalist","09:50:28-08:00","wild","333095678",NA,NA,NA,NA
"17","Rana draytonii Baird & Girard, 1852","-121.9994","37.61257","cdc,cdround","gbif","4034880565","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:28.399+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2023-02-12T22:36:37","28359","NORTH_AMERICA","California","2023"," 2","12","2023-02-12","2023-02-13T02:26:40.000+00:00","2023-02-20T17:05:28.399+00:00","https://www.inaturalist.org/observations/148644134","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael A. Voeltz","Michael A. Voeltz","WGS84","Amphibia","US","United States of America","Michael A. Voeltz","148644134","michaelvoeltz","Coordinate uncertainty increased to 28359m at the request of the observer","2023-02-12 13:39:35-08:00","Observations","4034880565","California, US","https://www.inaturalist.org/observations/148644134","67016","148644134","iNaturalist","13:39:35-08:00","wild","333529651","Egg",NA,NA,NA
"18","Rana draytonii Baird & Girard, 1852","-120.1230","34.50825","cdc,cdround","gbif","4034922620","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:12:22.593+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2023-02-14T05:31:32","28818","NORTH_AMERICA","California","2023"," 2","13","2023-02-13","2023-02-15T01:17:30.000+00:00","2023-02-20T17:12:22.593+00:00","https://www.inaturalist.org/observations/148742933","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Zack Abbey","Zack Abbey","WGS84","Amphibia","US","United States of America","Zack Abbey","148742933","zabbey","Coordinate uncertainty increased to 28818m to protect threatened taxon","2023-02-13 19:07:58","Observations","4034922620","Santa Barbara County, US-CA, US","https://www.inaturalist.org/observations/148742933","67016","148742933","iNaturalist","19:07:58-08:00","wild","333829022",NA,"2 of 3 seen during the survey",NA,NA
"19","Rana draytonii Baird & Girard, 1852","-122.7239","38.20010","cdc,cdround","gbif","3456913582","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:01.541+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-01-04T05:18:30","28270","NORTH_AMERICA","California","2022"," 1"," 3","2022-01-03","2023-02-09T20:04:37.000+00:00","2023-02-20T17:02:01.541+00:00","https://www.inaturalist.org/observations/104324726","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","sallygale","sallygale","WGS84","Amphibia","US","United States of America","sallygale","104324726","sallygale","Coordinate uncertainty increased to 28270m to protect threatened taxon","Mon Jan 03 2022 10:05:08 GMT-0800 (PST)","Observations","3456913582","California, US","https://www.inaturalist.org/observations/104324726","67016","104324726","iNaturalist","10:05:08Z","wild","229623471","Adult",NA,NA,NA
"20","Rana draytonii Baird & Girard, 1852","-120.0737","34.44363","cdc,cdround","gbif","3456239577","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:58.626+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-01-06T06:46:14","28818","NORTH_AMERICA","California","2022"," 1"," 5","2022-01-05","2022-11-16T17:49:39.000+00:00","2023-02-20T17:02:58.626+00:00","https://www.inaturalist.org/observations/104450094","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Zack Abbey","Zack Abbey","WGS84","Amphibia","US","United States of America","Zack Abbey","104450094","zabbey","Coordinate uncertainty increased to 28818m to protect threatened taxon","2022-01-05 19:50:31","Observations","3456239577","Santa Barbara County, US-CA, US","https://www.inaturalist.org/observations/104450094","67016","104450094","iNaturalist","19:50:31-08:00","wild","229999542","Adult","Capture, handled, and relocated under the authority of a 10a1A, BO, and SCP.",NA,NA
"21","Rana draytonii Baird & Girard, 1852","-120.0131","34.49321","cdc,cdround","gbif","3456985195","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:11:40.313+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-01-09T19:42:54","28818","NORTH_AMERICA","California","2022"," 1"," 5","2022-01-05","2022-03-29T17:44:45.000+00:00","2023-02-20T17:11:40.313+00:00","https://www.inaturalist.org/observations/104659528","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","rnewkirk91","rnewkirk91","WGS84","Amphibia","US","United States of America","rnewkirk91","104659528","rnewkirk91","Coordinate uncertainty increased to 28818m at the request of the observer","Wed Jan 05 2022 20:10:44 GMT-0800 (PST)","Observations","3456985195","Santa Barbara County, US-CA, US","https://www.inaturalist.org/observations/104659528","67016","104659528","iNaturalist","20:10:44-10:00","wild","230632929",NA,NA,NA,NA
"22","Rana draytonii Baird & Girard, 1852",NA,NA,"","gbif","3466166646","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:49.341+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-01-28T05:24:58","28476",NA,NA,"2022"," 1","27","2022-01-27","2022-02-23T05:49:37.000+00:00","2023-02-20T17:02:49.341+00:00","https://www.inaturalist.org/observations/105701503","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","skfork","skfork",NA,"Amphibia",NA,NA,"skfork","105701503","skfork","Coordinates hidden at the request of the observer","2022/01/27 1:37 PM PST","Observations","3466166646",NA,"https://www.inaturalist.org/observations/105701503","67016","105701503","iNaturalist","13:37:00-08:00","wild","233937410","Egg",NA,NA,NA
"23","Rana draytonii Baird & Girard, 1852","-122.4092","37.63653","cdc,cdround","gbif","3747211491","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:11:50.127+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-02-02T17:07:15","28359","NORTH_AMERICA","California","2022"," 1","28","2022-01-28","2022-04-29T00:12:06.000+00:00","2023-02-20T17:11:50.127+00:00","https://www.inaturalist.org/observations/105736144","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","stubrit76","Daniel Palmer","WGS84","Amphibia","US","United States of America","stubrit76","105736144","stubrit76","Coordinate uncertainty increased to 28359m to protect threatened taxon","Fri Jan 28 2022 13:39:33 GMT-0800 (PST)","Observations","3747211491","California, US","https://www.inaturalist.org/observations/105736144","67016","105736144","iNaturalist","13:39:33Z","wild","234936576",NA,NA,NA,NA
"24","Rana draytonii Baird & Girard, 1852","-115.8787","31.18102","cdc,cdround","gbif","3499643801","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:46.980+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-02-16T20:13:11","29278","NORTH_AMERICA","Baja California","2022"," 1","25","2022-01-25","2022-02-18T12:06:35.000+00:00","2023-02-20T17:02:46.980+00:00","https://www.inaturalist.org/observations/106875080","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Jorge H. Valdez","Jorge H. Valdez","WGS84","Amphibia","MX","Mexico","Jorge H. Valdez","106875080","jorgehvaldez","Coordinate uncertainty increased to 29278m to protect threatened taxon","2022/01/25 2:11 PM PST","Observations","3499643801","Ensenada, MX-BN, MX","https://www.inaturalist.org/observations/106875080","67016","106875080","iNaturalist","14:11:00-08:00","wild","237443432",NA,NA,NA,NA
"25","Rana draytonii Baird & Girard, 1852","-122.4418","38.21268","cdc,cdround","gbif","3760257566","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:10:10.310+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-04-01T02:00:45","28270","NORTH_AMERICA","California","2022"," 1"," 4","2022-01-04","2022-07-14T02:01:31.000+00:00","2023-02-20T17:10:10.310+00:00","https://www.inaturalist.org/observations/110058258","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Hale Garcia-Dean","Hale Garcia-Dean","WGS84","Amphibia","US","United States of America","Hale Garcia-Dean","110058258","halegd","Coordinate uncertainty increased to 28270m at the request of the observer","2022-01-04 20:10:38-08:00","Observations","3760257566","California, US","https://www.inaturalist.org/observations/110058258","67016","110058258","iNaturalist","20:10:38-08:00","wild","245853735",NA,NA,NA,NA
"26","Rana draytonii Baird & Girard, 1852","-119.6065","34.51810","cdc,cdround","gbif","3764084855","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:03:47.345+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-04-25T08:19:29","28818","NORTH_AMERICA","California","2022"," 1"," 4","2022-01-04","2022-04-26T01:39:57.000+00:00","2023-02-20T17:03:47.345+00:00","https://www.inaturalist.org/observations/112803952","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","ashert","Daniel Palmer","WGS84","Amphibia","US","United States of America","ashert","112803952","ashert","Coordinate uncertainty increased to 28818m to protect threatened taxon","2022-01-04 10:42:57-08:00","Observations","3764084855","Santa Barbara County, US-CA, US","https://www.inaturalist.org/observations/112803952","67016","112803952","iNaturalist","10:42:57-08:00","wild","252303869",NA,"Anyone know cause of death? Had whitish blob coming out of mouth","The ""whitish"" stuff might be the tongue. Please consider reporting this observation here: https://wildlife.ca.gov/Conservation/Laboratories/Wildlife-Health/Monitoring/Mortality-Report",NA
"27","Rana draytonii Baird & Girard, 1852","-122.4054","38.58517","cdc,cdround","gbif","3873198543","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:08.559+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-20T03:20:42","28240","NORTH_AMERICA","California","2022"," 1","19","2022-01-19","2022-07-21T17:52:25.000+00:00","2023-02-20T17:05:08.559+00:00","https://www.inaturalist.org/observations/127046144","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Bill Miller","Bill Miller","WGS84","Amphibia","US","United States of America","Bill Miller","127046144","coffearobusta42","Coordinate uncertainty increased to 28240m to protect threatened taxon","2022/01/19 11:57 AM","Observations","3873198543","California, US","https://www.inaturalist.org/observations/127046144","67016","127046144","iNaturalist","11:57:00-08:00","wild","280706983",NA,NA,NA,NA
"28","Rana draytonii Baird & Girard, 1852","-122.4073","38.42882","cdc,cdround","gbif","3873589368","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:15.034+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-20T03:20:43","28240","NORTH_AMERICA","California","2022"," 1","19","2022-01-19","2022-07-21T17:52:03.000+00:00","2023-02-20T17:05:15.034+00:00","https://www.inaturalist.org/observations/127046145","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Bill Miller","Bill Miller","WGS84","Amphibia","US","United States of America","Bill Miller","127046145","coffearobusta42","Coordinate uncertainty increased to 28240m to protect threatened taxon","2022/01/19 12:01 PM","Observations","3873589368","California, US","https://www.inaturalist.org/observations/127046145","67016","127046145","iNaturalist","12:01:00-08:00","wild","280706984",NA,NA,NA,NA
"29","Rana draytonii Baird & Girard, 1852","-122.5354","37.84115","cdc,cdround","gbif","3465963918","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:02:49.513+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-02-03T23:56:02","28329","NORTH_AMERICA","California","2022"," 2"," 3","2022-02-03","2022-03-29T17:42:17.000+00:00","2023-02-20T17:02:49.513+00:00","https://www.inaturalist.org/observations/106090123","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","stubrit76","Max Benningfield","WGS84","Amphibia","US","United States of America","stubrit76","106090123","stubrit76","Coordinate uncertainty increased to 28329m to protect threatened taxon","Thu Feb 03 2022 13:50:07 GMT-0800 (PST)","Observations","3465963918","Golden Gate National Recreation Area, US-CA, US","https://www.inaturalist.org/observations/106090123","67016","106090123","iNaturalist","13:50:07Z","wild","235164322",NA,NA,NA,NA
